customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,sales,month
6304,ValuePlus Market,2023-08-19,Personal Care,Tomatoes,1.0,17.16,17.16,3.43,13.73,264,13.73,2023-08
3854,QuickStop Market,2024-02-29,Beverages,Tomatoes,3.0,23.43,70.29,14.06,56.23,146,56.23,2024-02
1858,Corner Grocery,2023-11-13,Frozen Foods,Milk,5.0,27.2,136.0,3.89,132.11,237,132.11,2023-11
7897,GreenGrocer Plaza,2024-09-18,Meat & Seafood,Onions,2.0,12.39,24.78,1.72,23.06,165,23.06,2024-09
2862,FamilyFood Express,2025-03-08,Beverages,Bread,3.0,10.39,31.17,0.0,31.17,332,31.17,2025-03
2041,GreenGrocer Plaza,2024-08-10,Dairy,Chicken Breast,4.0,19.38,77.52,0.0,77.52,43,77.52,2024-08
8344,ValuePlus Market,2025-04-02,Household Items,Apples,4.0,16.95,67.8,10.17,57.63,22,57.63,2025-04
6931,SuperSave Central,2024-09-08,Meat & Seafood,Eggs,2.0,23.3,46.6,6.99,39.61,26,39.61,2024-09
2786,QuickStop Market,2024-07-23,Beverages,Rice,2.0,4.4,8.8,3.49,5.31,67,5.31,2024-07
9254,QuickStop Market,2024-01-26,Produce,Salmon,4.0,25.8,103.2,4.53,98.67,278,98.67,2024-01
1710,FamilyFood Express,2025-02-21,Bakery,Potatoes,4.0,12.88,51.52,10.3,41.22,40,41.22,2025-02
9543,ValuePlus Market,2024-03-28,Frozen Foods,Onions,2.0,2.41,4.82,0.0,4.82,75,4.82,2024-03
8504,MegaMart Westside,2024-12-18,Produce,Eggs,1.0,20.33,20.33,3.05,17.28,429,17.28,2024-12
1510,GreenGrocer Plaza,2023-09-23,Produce,Chicken Breast,4.0,29.81,119.24,3.64,115.6,82,115.6,2023-09
8847,ValuePlus Market,2025-05-26,Meat & Seafood,Salmon,5.0,11.44,57.2,8.58,48.62,18,48.62,2025-05
7580,MegaMart Westside,2024-07-03,Canned Goods,Tomatoes,1.0,22.98,22.98,3.45,19.53,431,19.53,2024-07
2768,City Fresh Store,2024-08-21,Meat & Seafood,Chicken Breast,3.0,10.54,31.62,0.0,31.62,211,31.62,2024-08
8267,FamilyFood Express,2023-10-03,Household Items,Milk,1.0,17.56,17.56,1.76,15.8,322,15.8,2023-10
2323,QuickStop Market,2024-04-13,Snacks & Candy,Cereal,3.0,16.23,48.69,9.74,38.95,319,38.95,2024-04
3430,City Fresh Store,2023-09-27,Personal Care,Potatoes,4.0,24.42,97.68,0.0,97.68,452,97.68,2023-09
3067,QuickStop Market,2024-03-07,Bakery,Bananas,1.0,1.69,1.69,0.0,1.69,320,1.69,2024-03
9984,FamilyFood Express,2025-02-10,Household Items,Cheese,4.0,2.31,9.24,3.56,5.68,179,5.68,2025-02
6327,Unknown,2024-05-28,Frozen Foods,Bread,3.0,9.7,29.1,1.46,27.64,281,27.64,2024-05
9692,MegaMart Westside,2024-03-23,Canned Goods,Tomatoes,5.0,18.85,94.25,18.85,75.4,14,75.4,2024-03
8433,MegaMart Westside,2024-09-02,Canned Goods,Potatoes,4.0,24.11,96.44,9.64,86.8,330,86.8,2024-09
8048,SuperSave Central,2023-10-23,Health & Wellness,Salmon,5.0,26.97,134.85,0.0,134.85,236,134.85,2023-10
2874,FreshMart Downtown,2025-05-30,Personal Care,Rice,5.0,22.01,110.05,22.01,88.04,161,88.04,2025-05
4522,MegaMart Westside,2024-07-06,Canned Goods,Bread,2.0,9.12,18.24,1.82,16.42,15,16.42,2024-07
8398,ValuePlus Market,2025-06-26,Meat & Seafood,Tomatoes,2.0,18.25,36.5,0.0,36.5,442,36.5,2025-06
4743,MegaMart Westside,2024-06-23,Produce,Pasta,4.0,3.51,14.04,2.11,11.93,449,11.93,2024-06
6553,City Fresh Store,2025-05-10,Frozen Foods,Yogurt,5.0,9.76,48.8,4.11,44.69,57,44.69,2025-05
8430,GreenGrocer Plaza,2024-06-11,Beverages,Carrots,1.0,24.16,24.16,4.83,19.33,463,19.33,2024-06
7815,MegaMart Westside,2025-02-23,Beverages,Carrots,3.0,23.48,70.44,3.71,66.73,73,66.73,2025-02
2557,SuperSave Central,2024-04-05,Bakery,Milk,4.0,12.23,48.92,2.24,46.68,442,46.68,2024-04
7992,FreshMart Downtown,2024-04-05,Health & Wellness,Bread,3.0,14.53,43.59,4.06,39.53,23,39.53,2024-04
5176,QuickStop Market,2024-05-23,Produce,Rice,2.0,10.3,20.6,3.09,17.51,98,17.51,2024-05
3500,ValuePlus Market,2025-01-21,Canned Goods,Salmon,1.0,8.9,8.9,1.06,7.84,80,7.84,2025-01
8770,ValuePlus Market,2023-09-28,Personal Care,Chicken Breast,2.0,16.72,33.44,5.02,28.42,281,28.42,2023-09
2494,SuperSave Central,2025-05-14,Frozen Foods,Ground Beef,2.0,3.06,6.12,2.77,3.35,313,3.35,2025-05
2398,SuperSave Central,2023-10-18,Produce,Potatoes,1.0,4.06,4.06,0.41,3.65,27,3.65,2023-10
8075,Corner Grocery,2023-10-21,Meat & Seafood,Salmon,5.0,11.3,56.5,0.0,56.5,170,56.5,2023-10
7105,ValuePlus Market,2025-04-28,Dairy,Salmon,5.0,4.81,24.05,2.82,21.23,416,21.23,2025-04
3131,City Fresh Store,2024-10-12,Beverages,Ground Beef,2.0,5.16,10.32,1.55,8.77,458,8.77,2024-10
1982,Corner Grocery,2024-11-04,Meat & Seafood,Cereal,3.0,14.14,42.42,4.24,38.18,15,38.18,2024-11
6400,GreenGrocer Plaza,2025-01-08,Canned Goods,Potatoes,4.0,25.52,102.08,3.3,98.78,144,98.78,2025-01
3002,ValuePlus Market,2024-06-21,Dairy,Tomatoes,1.0,10.44,10.44,1.57,8.87,332,8.87,2024-06
6793,ValuePlus Market,2025-06-15,Beverages,Tomatoes,5.0,12.98,64.9,1.64,63.26,317,63.26,2025-06
7929,City Fresh Store,2025-06-11,Snacks & Candy,Bread,3.0,7.03,21.09,2.11,18.98,355,18.98,2025-06
1842,MegaMart Westside,2024-03-17,Personal Care,Ground Beef,2.0,20.21,40.42,3.37,37.05,39,37.05,2024-03
6119,City Fresh Store,2024-05-06,Canned Goods,Onions,1.0,24.83,24.83,2.48,22.35,90,22.35,2024-05
2697,GreenGrocer Plaza,2024-10-28,Household Items,Chicken Breast,5.0,23.36,116.8,11.68,105.12,194,105.12,2024-10
9313,FreshMart Downtown,2024-01-19,Dairy,Yogurt,2.0,26.72,53.44,10.69,42.75,462,42.75,2024-01
3535,SuperSave Central,2024-12-29,Beverages,Onions,3.0,12.3,36.9,7.38,29.52,295,29.52,2024-12
8900,FamilyFood Express,2024-01-28,Health & Wellness,Cereal,3.0,17.53,52.59,5.26,47.33,467,47.33,2024-01
2773,MegaMart Westside,2024-05-04,Dairy,Bananas,5.0,29.6,148.0,22.2,125.8,206,125.8,2024-05
7022,FreshMart Downtown,2023-11-04,Canned Goods,Onions,1.0,1.01,1.01,4.44,-3.43,286,0.0,2023-11
5564,FreshMart Downtown,2024-10-25,Bakery,Cheese,5.0,12.42,62.1,6.21,55.89,162,55.89,2024-10
4705,Corner Grocery,2025-04-24,Snacks & Candy,Onions,2.0,20.2,40.4,8.08,32.32,243,32.32,2025-04
8030,ValuePlus Market,2025-05-24,Snacks & Candy,Orange Juice,4.0,5.46,21.84,4.37,17.47,446,17.47,2025-05
1430,FreshMart Downtown,2024-11-22,Dairy,Bananas,2.0,21.91,43.82,8.76,35.06,249,35.06,2024-11
5381,GreenGrocer Plaza,2023-08-29,Meat & Seafood,Cheese,4.0,26.9,107.6,1.72,105.88,356,105.88,2023-08
3955,ValuePlus Market,2024-03-06,Snacks & Candy,Onions,4.0,12.15,48.6,4.86,43.74,115,43.74,2024-03
6062,FreshMart Downtown,2025-07-22,Household Items,Potatoes,2.0,21.64,43.28,3.31,39.97,137,39.97,2025-07
6567,FreshMart Downtown,2024-05-05,Produce,Potatoes,3.0,4.27,12.81,2.56,10.25,246,10.25,2024-05
1100,ValuePlus Market,2023-12-25,Frozen Foods,Salmon,5.0,3.26,16.3,3.26,13.04,455,13.04,2023-12
3347,City Fresh Store,2024-10-19,Health & Wellness,Bread,5.0,24.13,120.65,18.1,102.55,159,102.55,2024-10
7566,ValuePlus Market,2023-09-30,Produce,Potatoes,4.0,15.86,63.44,6.34,57.1,240,57.1,2023-09
3324,MegaMart Westside,2025-03-04,Frozen Foods,Rice,2.0,2.01,4.02,0.0,4.02,472,4.02,2025-03
1502,QuickStop Market,2023-10-17,Produce,Potatoes,5.0,5.89,29.45,0.0,29.45,26,29.45,2023-10
9691,FreshMart Downtown,2024-01-21,Frozen Foods,Potatoes,1.0,4.67,4.67,0.7,3.97,39,3.97,2024-01
7163,SuperSave Central,2024-06-28,Household Items,Pasta,3.0,25.87,77.61,1.7,75.91,7,75.91,2024-06
8432,SuperSave Central,2024-04-27,Health & Wellness,Salmon,3.0,24.42,73.26,7.33,65.93,133,65.93,2024-04
3578,SuperSave Central,2024-05-20,Personal Care,Milk,3.0,29.53,88.59,4.74,83.85,495,83.85,2024-05
6105,SuperSave Central,2025-02-17,Beverages,Cheese,4.0,7.89,31.56,6.31,25.25,225,25.25,2025-02
6314,MegaMart Westside,2025-04-01,Produce,Pasta,1.0,2.51,2.51,0.25,2.26,237,2.26,2025-04
2391,QuickStop Market,2025-06-23,Beverages,Onions,2.0,12.0,24.0,2.4,21.6,361,21.6,2025-06
1861,QuickStop Market,2023-12-05,Meat & Seafood,Carrots,4.0,1.33,5.32,0.53,4.79,474,4.79,2023-12
3579,MegaMart Westside,2025-03-14,Personal Care,Milk,1.0,27.6,27.6,2.76,24.84,326,24.84,2025-03
1815,QuickStop Market,2025-01-11,Canned Goods,Pasta,3.0,24.26,72.78,7.28,65.5,130,65.5,2025-01
2336,FamilyFood Express,2024-03-05,Health & Wellness,Yogurt,5.0,10.77,53.85,8.08,45.77,353,45.77,2024-03
8259,ValuePlus Market,2025-01-02,Produce,Bananas,1.0,1.34,1.34,0.0,1.34,50,1.34,2025-01
7947,City Fresh Store,2024-08-18,Canned Goods,Ground Beef,3.0,8.29,24.87,1.37,23.5,17,23.5,2024-08
8242,FamilyFood Express,2024-06-23,Household Items,Chicken Breast,1.0,3.5,3.5,0.35,3.15,309,3.15,2024-06
5475,SuperSave Central,2024-01-21,Dairy,Apples,3.0,9.53,28.59,0.0,28.59,338,28.59,2024-01
9394,City Fresh Store,2023-11-03,Frozen Foods,Cheese,3.0,8.45,25.35,3.8,21.55,399,21.55,2023-11
6655,FreshMart Downtown,2024-07-05,Snacks & Candy,Tomatoes,3.0,29.87,89.61,17.92,71.69,132,71.69,2024-07
2816,City Fresh Store,2024-03-14,Dairy,Potatoes,2.0,18.69,37.38,1.58,35.8,91,35.8,2024-03
8972,Corner Grocery,2024-09-19,Bakery,Chicken Breast,4.0,21.74,86.96,1.28,85.68,52,85.68,2024-09
6053,QuickStop Market,2023-09-11,Beverages,Bananas,4.0,5.31,21.24,3.66,17.58,327,17.58,2023-09
4612,QuickStop Market,2024-06-09,Meat & Seafood,Cereal,4.0,17.65,70.6,7.06,63.54,263,63.54,2024-06
1897,Corner Grocery,2023-08-12,Snacks & Candy,Bread,5.0,7.54,37.7,3.27,34.43,196,34.43,2023-08
4349,MegaMart Westside,2024-03-28,Canned Goods,Rice,4.0,2.59,10.36,1.55,8.81,490,8.81,2024-03
4460,ValuePlus Market,2025-03-25,Canned Goods,Bread,4.0,23.04,92.16,18.43,73.73,148,73.73,2025-03
3248,ValuePlus Market,2025-03-22,Produce,Tomatoes,2.0,9.66,19.32,0.0,19.32,199,19.32,2025-03
5186,MegaMart Westside,2024-03-18,Beverages,Bread,4.0,22.31,89.24,17.85,71.39,71,71.39,2024-03
6375,FreshMart Downtown,2023-11-08,Household Items,Ground Beef,4.0,12.26,49.04,4.9,44.14,405,44.14,2023-11
1126,ValuePlus Market,2024-08-27,Beverages,Bananas,1.0,10.83,10.83,1.08,9.75,172,9.75,2024-08
8055,GreenGrocer Plaza,2023-12-21,Bakery,Carrots,4.0,28.25,113.0,0.0,113.0,445,113.0,2023-12
3116,FamilyFood Express,2024-05-28,Dairy,Milk,2.0,15.17,30.34,1.18,29.16,9,29.16,2024-05
9725,SuperSave Central,2025-02-03,Produce,Apples,1.0,27.23,27.23,2.72,24.51,420,24.51,2025-02
4770,SuperSave Central,2024-08-29,Household Items,Bread,1.0,4.3,4.3,4.22,0.08,304,0.08,2024-08
6802,Corner Grocery,2023-10-01,Canned Goods,Tomatoes,3.0,4.49,13.47,2.02,11.45,350,11.45,2023-10
7505,FamilyFood Express,2025-06-06,Produce,Apples,3.0,2.82,8.46,0.85,7.61,140,7.61,2025-06
1693,SuperSave Central,2024-07-10,Canned Goods,Onions,2.0,13.71,27.42,5.48,21.94,473,21.94,2024-07
1307,GreenGrocer Plaza,2024-07-29,Health & Wellness,Tomatoes,2.0,1.44,2.88,1.03,1.85,249,1.85,2024-07
2275,GreenGrocer Plaza,2025-06-06,Health & Wellness,Rice,4.0,21.1,84.4,0.0,84.4,405,84.4,2025-06
6129,SuperSave Central,2024-10-27,Bakery,Eggs,3.0,16.16,48.48,9.7,38.78,210,38.78,2024-10
8033,FreshMart Downtown,2024-10-25,Household Items,Apples,4.0,18.74,74.96,11.24,63.72,45,63.72,2024-10
7626,Corner Grocery,2025-02-08,Produce,Onions,2.0,6.56,13.12,2.45,10.67,271,10.67,2025-02
7843,ValuePlus Market,2024-03-18,Personal Care,Ground Beef,4.0,23.33,93.32,14.0,79.32,337,79.32,2024-03
2887,FreshMart Downtown,2024-06-16,Bakery,Chicken Breast,2.0,20.86,41.72,4.17,37.55,495,37.55,2024-06
1341,SuperSave Central,2024-04-15,Meat & Seafood,Milk,1.0,19.69,19.69,1.97,17.72,145,17.72,2024-04
3815,QuickStop Market,2025-04-20,Canned Goods,Salmon,1.0,4.02,4.02,0.8,3.22,26,3.22,2025-04
8538,FreshMart Downtown,2025-05-14,Beverages,Carrots,1.0,3.04,3.04,3.32,-0.28,120,0.0,2025-05
6928,Corner Grocery,2023-10-14,Bakery,Cereal,2.0,23.58,47.16,1.95,45.21,166,45.21,2023-10
8155,Corner Grocery,2025-05-23,Bakery,Tomatoes,2.0,3.12,6.24,4.56,1.68,299,1.68,2025-05
2734,SuperSave Central,2024-02-11,Bakery,Salmon,2.0,12.22,24.44,0.0,24.44,69,24.44,2024-02
8138,FamilyFood Express,2024-11-06,Health & Wellness,Orange Juice,3.0,6.85,20.55,0.0,20.55,65,20.55,2024-11
7560,FreshMart Downtown,2024-09-16,Frozen Foods,Eggs,1.0,25.69,25.69,5.14,20.55,234,20.55,2024-09
2288,MegaMart Westside,2024-06-09,Bakery,Rice,5.0,5.54,27.7,4.88,22.82,406,22.82,2024-06
6083,FamilyFood Express,2025-03-08,Dairy,Cheese,5.0,15.18,75.9,7.59,68.31,110,68.31,2025-03
6562,QuickStop Market,2024-01-26,Produce,Cheese,2.0,8.18,16.36,4.79,11.57,222,11.57,2024-01
6456,FreshMart Downtown,2025-04-03,Snacks & Candy,Milk,1.0,29.74,29.74,2.97,26.77,375,26.77,2025-04
3754,ValuePlus Market,2023-10-05,Snacks & Candy,Potatoes,1.0,14.11,14.11,4.01,10.1,123,10.1,2023-10
9363,Corner Grocery,2024-12-10,Bakery,Eggs,3.0,9.57,28.71,2.92,25.79,331,25.79,2024-12
2868,QuickStop Market,2024-09-22,Meat & Seafood,Salmon,5.0,22.66,113.3,11.33,101.97,12,101.97,2024-09
9355,SuperSave Central,2024-01-04,Snacks & Candy,Apples,3.0,19.17,57.51,0.0,57.51,360,57.51,2024-01
6724,GreenGrocer Plaza,2024-05-05,Snacks & Candy,Cereal,5.0,1.94,9.7,0.0,9.7,218,9.7,2024-05
3419,ValuePlus Market,2024-02-06,Household Items,Yogurt,1.0,18.98,18.98,4.78,14.2,171,14.2,2024-02
2684,MegaMart Westside,2023-11-28,Produce,Chicken Breast,4.0,11.59,46.36,6.95,39.41,316,39.41,2023-11
5193,MegaMart Westside,2024-01-07,Meat & Seafood,Onions,1.0,17.25,17.25,3.45,13.8,396,13.8,2024-01
3842,MegaMart Westside,2024-11-16,Bakery,Onions,1.0,19.81,19.81,0.0,19.81,377,19.81,2024-11
3504,FamilyFood Express,2025-03-19,Canned Goods,Orange Juice,3.0,15.59,46.77,1.25,45.52,216,45.52,2025-03
2234,MegaMart Westside,2023-12-22,Beverages,Potatoes,5.0,16.26,81.3,0.0,81.3,62,81.3,2023-12
9095,ValuePlus Market,2024-08-01,Health & Wellness,Onions,3.0,14.1,42.3,8.46,33.84,188,33.84,2024-08
8354,City Fresh Store,2025-01-17,Dairy,Bread,4.0,27.03,108.12,1.66,106.46,147,106.46,2025-01
6295,GreenGrocer Plaza,2025-06-08,Meat & Seafood,Potatoes,2.0,26.36,52.72,7.91,44.81,266,44.81,2025-06
6179,Corner Grocery,2023-12-02,Health & Wellness,Onions,2.0,14.73,29.46,0.0,29.46,215,29.46,2023-12
8205,FreshMart Downtown,2023-09-29,Frozen Foods,Yogurt,1.0,1.63,1.63,3.58,-1.95,410,0.0,2023-09
8682,Corner Grocery,2024-07-15,Household Items,Cereal,3.0,15.09,45.27,4.53,40.74,340,40.74,2024-07
5961,QuickStop Market,2025-04-16,Household Items,Eggs,3.0,5.97,17.91,1.79,16.12,133,16.12,2025-04
5500,MegaMart Westside,2024-11-08,Frozen Foods,Milk,2.0,11.23,22.46,4.7,17.76,233,17.76,2024-11
1920,ValuePlus Market,2024-05-06,Frozen Foods,Apples,2.0,25.33,50.66,10.13,40.53,354,40.53,2024-05
9312,FamilyFood Express,2023-10-03,Dairy,Milk,3.0,17.65,52.95,7.94,45.01,225,45.01,2023-10
6085,SuperSave Central,2024-07-30,Bakery,Onions,1.0,20.29,20.29,4.06,16.23,500,16.23,2024-07
8404,MegaMart Westside,2023-09-05,Beverages,Onions,2.0,16.47,32.94,3.29,29.65,62,29.65,2023-09
1932,City Fresh Store,2024-05-19,Meat & Seafood,Salmon,3.0,5.52,16.56,0.0,16.56,496,16.56,2024-05
5703,QuickStop Market,2023-10-05,Beverages,Rice,5.0,20.33,101.65,15.25,86.4,409,86.4,2023-10
2479,GreenGrocer Plaza,2024-11-26,Beverages,Milk,2.0,20.65,41.3,2.61,38.69,59,38.69,2024-11
9307,FamilyFood Express,2024-05-31,Beverages,Orange Juice,1.0,10.45,10.45,3.11,7.34,311,7.34,2024-05
8581,Unknown,2024-10-30,Bakery,Bananas,1.0,16.6,16.6,2.58,14.02,228,14.02,2024-10
1672,City Fresh Store,2024-07-21,Canned Goods,Carrots,1.0,27.33,27.33,5.47,21.86,184,21.86,2024-07
4084,Corner Grocery,2024-04-12,Canned Goods,Tomatoes,3.0,1.34,4.02,0.6,3.42,176,3.42,2024-04
8792,City Fresh Store,2024-08-30,Personal Care,Bread,2.0,22.1,44.2,4.42,39.78,227,39.78,2024-08
3471,QuickStop Market,2023-09-24,Meat & Seafood,Cheese,4.0,5.04,20.16,4.03,16.13,300,16.13,2023-09
8381,FamilyFood Express,2023-10-26,Frozen Foods,Potatoes,5.0,29.6,148.0,1.03,146.97,33,146.97,2023-10
6626,QuickStop Market,2025-02-11,Snacks & Candy,Apples,5.0,14.39,71.95,14.39,57.56,290,57.56,2025-02
2381,SuperSave Central,2024-09-01,Snacks & Candy,Rice,5.0,15.22,76.1,2.22,73.88,421,73.88,2024-09
3827,ValuePlus Market,2023-09-06,Beverages,Ground Beef,1.0,23.94,23.94,3.59,20.35,78,20.35,2023-09
5059,City Fresh Store,2025-02-06,Dairy,Rice,4.0,6.19,24.76,1.48,23.28,464,23.28,2025-02
8172,QuickStop Market,2024-07-13,Beverages,Bread,5.0,22.61,113.05,2.74,110.31,297,110.31,2024-07
9586,QuickStop Market,2024-09-16,Health & Wellness,Potatoes,1.0,11.81,11.81,1.77,10.04,375,10.04,2024-09
3600,SuperSave Central,2024-05-15,Household Items,Milk,2.0,10.26,20.52,3.08,17.44,449,17.44,2024-05
7108,SuperSave Central,2025-07-19,Produce,Pasta,3.0,13.16,39.48,2.16,37.32,466,37.32,2025-07
5634,ValuePlus Market,2024-06-02,Health & Wellness,Bread,5.0,6.61,33.05,3.4,29.65,321,29.65,2024-06
7697,SuperSave Central,2025-03-30,Personal Care,Cereal,3.0,24.97,74.91,11.24,63.67,350,63.67,2025-03
6543,MegaMart Westside,2025-01-15,Dairy,Onions,5.0,11.19,55.95,11.19,44.76,73,44.76,2025-01
1857,ValuePlus Market,2025-04-11,Frozen Foods,Orange Juice,4.0,12.94,51.76,1.87,49.89,471,49.89,2025-04
6482,ValuePlus Market,2023-09-27,Bakery,Yogurt,5.0,18.78,93.9,9.39,84.51,425,84.51,2023-09
6401,City Fresh Store,2023-10-19,Dairy,Chicken Breast,2.0,27.77,55.54,8.33,47.21,245,47.21,2023-10
7333,MegaMart Westside,2024-03-14,Meat & Seafood,Salmon,5.0,16.16,80.8,16.16,64.64,496,64.64,2024-03
5128,QuickStop Market,2025-02-19,Produce,Chicken Breast,2.0,4.72,9.44,0.0,9.44,355,9.44,2025-02
3463,FamilyFood Express,2024-04-21,Frozen Foods,Eggs,2.0,4.77,9.54,0.0,9.54,40,9.54,2024-04
2335,GreenGrocer Plaza,2024-11-01,Dairy,Bananas,4.0,22.95,91.8,1.13,90.67,21,90.67,2024-11
3317,ValuePlus Market,2025-07-19,Household Items,Milk,4.0,4.44,17.76,2.21,15.55,129,15.55,2025-07
6731,FreshMart Downtown,2024-04-03,Dairy,Chicken Breast,5.0,6.95,34.75,6.95,27.8,461,27.8,2024-04
7421,MegaMart Westside,2023-11-15,Produce,Bread,2.0,25.52,51.04,2.39,48.65,482,48.65,2023-11
2388,SuperSave Central,2024-04-03,Personal Care,Ground Beef,5.0,17.53,87.65,1.87,85.78,50,85.78,2024-04
7171,FamilyFood Express,2024-12-18,Frozen Foods,Apples,5.0,1.12,5.6,1.12,4.48,371,4.48,2024-12
6381,ValuePlus Market,2025-04-29,Beverages,Orange Juice,5.0,6.36,31.8,6.36,25.44,344,25.44,2025-04
3093,MegaMart Westside,2025-01-08,Snacks & Candy,Cheese,2.0,15.9,31.8,4.77,27.03,208,27.03,2025-01
9624,GreenGrocer Plaza,2023-10-18,Beverages,Chicken Breast,5.0,4.93,24.65,0.0,24.65,390,24.65,2023-10
7937,QuickStop Market,2024-09-04,Personal Care,Milk,1.0,10.51,10.51,1.58,8.93,59,8.93,2024-09
6928,City Fresh Store,2023-08-21,Household Items,Rice,4.0,7.54,30.16,3.02,27.14,208,27.14,2023-08
6940,FamilyFood Express,2024-04-02,Dairy,Potatoes,3.0,6.19,18.57,0.0,18.57,345,18.57,2024-04
3953,GreenGrocer Plaza,2024-01-20,Snacks & Candy,Salmon,5.0,20.09,100.45,20.09,80.36,43,80.36,2024-01
6598,Corner Grocery,2025-03-24,Snacks & Candy,Chicken Breast,2.0,2.87,5.74,0.86,4.88,499,4.88,2025-03
8967,FamilyFood Express,2024-01-03,Household Items,Tomatoes,1.0,7.74,7.74,1.16,6.58,217,6.58,2024-01
4711,QuickStop Market,2023-11-21,Health & Wellness,Tomatoes,3.0,14.79,44.37,4.44,39.93,308,39.93,2023-11
3538,ValuePlus Market,2023-10-05,Frozen Foods,Eggs,4.0,4.12,16.48,1.65,14.83,128,14.83,2023-10
5846,FamilyFood Express,2025-05-23,Health & Wellness,Eggs,1.0,3.88,3.88,0.39,3.49,27,3.49,2025-05
2657,FreshMart Downtown,2024-09-04,Meat & Seafood,Tomatoes,5.0,20.69,103.45,3.49,99.96,78,99.96,2024-09
9843,GreenGrocer Plaza,2025-05-16,Health & Wellness,Carrots,4.0,23.98,95.92,0.0,95.92,103,95.92,2025-05
9626,City Fresh Store,2023-09-05,Beverages,Carrots,3.0,16.72,50.16,4.96,45.2,414,45.2,2023-09
6517,GreenGrocer Plaza,2025-06-17,Snacks & Candy,Salmon,3.0,25.72,77.16,1.13,76.03,226,76.03,2025-06
3147,ValuePlus Market,2024-11-12,Health & Wellness,Rice,2.0,15.24,30.48,0.0,30.48,68,30.48,2024-11
7172,Corner Grocery,2023-12-04,Beverages,Chicken Breast,5.0,20.57,102.85,10.29,92.56,337,92.56,2023-12
3658,ValuePlus Market,2023-12-25,Meat & Seafood,Carrots,1.0,12.34,12.34,3.71,8.63,253,8.63,2023-12
3712,QuickStop Market,2025-02-17,Canned Goods,Milk,1.0,18.11,18.11,2.72,15.39,65,15.39,2025-02
8170,FreshMart Downtown,2023-09-09,Health & Wellness,Cereal,4.0,3.81,15.24,1.52,13.72,176,13.72,2023-09
7731,MegaMart Westside,2024-05-15,Produce,Ground Beef,2.0,7.79,15.58,0.0,15.58,159,15.58,2024-05
4891,GreenGrocer Plaza,2024-07-17,Frozen Foods,Chicken Breast,3.0,5.91,17.73,2.84,14.89,275,14.89,2024-07
5668,Corner Grocery,2025-03-13,Household Items,Carrots,4.0,8.72,34.88,1.09,33.79,356,33.79,2025-03
8355,MegaMart Westside,2024-02-04,Snacks & Candy,Tomatoes,3.0,17.59,52.77,3.76,49.01,413,49.01,2024-02
9749,FamilyFood Express,2024-02-08,Canned Goods,Potatoes,5.0,24.52,122.6,24.52,98.08,341,98.08,2024-02
6070,QuickStop Market,2025-04-26,Canned Goods,Cheese,2.0,15.4,30.8,1.86,28.94,433,28.94,2025-04
8684,QuickStop Market,2025-07-09,Produce,Rice,5.0,12.65,63.25,0.0,63.25,115,63.25,2025-07
4178,GreenGrocer Plaza,2024-05-18,Household Items,Cereal,3.0,2.94,8.82,0.88,7.94,410,7.94,2024-05
8218,FamilyFood Express,2024-07-30,Canned Goods,Bread,3.0,15.62,46.86,0.0,46.86,153,46.86,2024-07
5616,ValuePlus Market,2025-04-02,Canned Goods,Yogurt,4.0,12.66,50.64,0.0,50.64,319,50.64,2025-04
7256,ValuePlus Market,2024-08-31,Meat & Seafood,Bananas,5.0,26.01,130.05,26.01,104.04,295,104.04,2024-08
9641,City Fresh Store,2024-06-27,Frozen Foods,Onions,5.0,25.72,128.6,3.91,124.69,464,124.69,2024-06
3655,FreshMart Downtown,2025-05-02,Personal Care,Yogurt,3.0,14.4,43.2,0.0,43.2,123,43.2,2025-05
4271,QuickStop Market,2025-04-20,Snacks & Candy,Cheese,3.0,25.94,77.82,0.0,77.82,466,77.82,2025-04
3267,FamilyFood Express,2025-06-15,Snacks & Candy,Pasta,3.0,19.73,59.19,5.92,53.27,131,53.27,2025-06
5096,FamilyFood Express,2023-09-16,Dairy,Eggs,2.0,1.79,3.58,0.36,3.22,408,3.22,2023-09
8873,City Fresh Store,2025-06-15,Personal Care,Cheese,4.0,19.75,79.0,15.8,63.2,18,63.2,2025-06
7081,QuickStop Market,2024-10-10,Meat & Seafood,Bananas,3.0,23.89,71.67,0.0,71.67,142,71.67,2024-10
2680,FreshMart Downtown,2025-02-09,Beverages,Bananas,1.0,25.92,25.92,2.19,23.73,42,23.73,2025-02
9452,GreenGrocer Plaza,2025-05-29,Snacks & Candy,Orange Juice,1.0,12.5,12.5,2.5,10.0,429,10.0,2025-05
3042,GreenGrocer Plaza,2024-03-15,Household Items,Carrots,1.0,16.13,16.13,1.61,14.52,424,14.52,2024-03
2374,GreenGrocer Plaza,2025-03-21,Bakery,Chicken Breast,3.0,10.54,31.62,0.0,31.62,299,31.62,2025-03
3626,FamilyFood Express,2024-03-05,Snacks & Candy,Yogurt,2.0,4.09,8.18,0.82,7.36,109,7.36,2024-03
8361,Corner Grocery,2025-07-10,Frozen Foods,Milk,4.0,16.46,65.84,9.88,55.96,358,55.96,2025-07
9410,ValuePlus Market,2023-11-29,Snacks & Candy,Potatoes,2.0,28.93,57.86,8.68,49.18,450,49.18,2023-11
